,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,vaccine_fees,timestamp
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:08:39.056462
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:10:42.088706
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:10:42.088706
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:10:42.088706
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:12:43.632722
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:12:43.632722
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:12:43.632722
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:14:47.856064
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:14:47.856064
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:14:47.856064
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:16:50.476723
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:16:50.476723
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:16:50.476723
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:18:52.100284
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:18:52.100284
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:18:52.100284
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:20:56.701942
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:20:56.701942
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:20:56.701942
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:22:59.316609
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:22:59.316609
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:22:59.316609
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:25:00.984612
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:25:00.984612
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:25:00.984612
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:27:05.333762
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:27:05.333762
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:27:05.333762
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:29:07.886258
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:29:07.886258
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:29:07.886258
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:31:09.454715
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:31:09.454715
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:31:09.454715
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:33:13.967600
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:33:13.967600
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:33:13.967600
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:35:17.205691
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:35:17.205691
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:35:17.205691
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:37:18.737122
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:37:18.737122
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:37:18.737122
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:39:22.948818
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:39:22.948818
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:39:22.948818
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:41:26.032264
1,695584,0C WZ SHARDA SCHOOL ICHHAPORE,ICHHAPORE,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,18:00:00,Free,"[{'session_id': '28675faf-bad8-444c-a056-93f1d015cf6a', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-12:00PM', '12:00PM-02:00PM', '02:00PM-04:00PM', '04:00PM-06:00PM']}]",,2021-05-08 18:41:26.032264
2,694779,0A WZ ICHHAPOR PHC HAJIRA ROAD,KHADI MAHOLLO GATE NO 3 ICHAPURE HAZIRA ROAD SURAT,Gujarat,Surat Corporation,West Zone,394510,21,72,10:00:00,16:00:00,Free,"[{'session_id': '2eafe80b-fd76-42f2-87d9-134d54f73915', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']}]",,2021-05-08 18:41:26.032264
0,647226,OHC-Reliance Industries Ltd.,Reliance Industries Ltd. At- Mora Post- Bhatha Surat Hajira Road Tal-Choryasi Surat,Gujarat,Surat,Choryasi,394510,21,72,09:00:00,18:00:00,Paid,"[{'session_id': '3dcb52fe-4738-4922-bc50-8b88935a9bdd', 'date': '08-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '250'}]",2021-05-08 18:43:27.802381
