,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,vaccine_fees,timestamp
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:17:19.988224
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:19:26.056006
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:19:26.056006
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:21:29.210575
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:21:29.210575
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:23:33.618148
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:23:33.618148
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:25:39.497070
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:25:39.497070
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:27:43.040154
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:27:43.040154
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:29:51.903822
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:29:51.903822
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:31:57.197299
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:31:57.197299
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:34:02.163777
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:34:02.163777
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:43:43.989065
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:43:43.989065
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:45:50.136664
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:45:50.136664
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:47:53.289928
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:47:53.289928
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:49:57.778445
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:49:57.778445
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:52:03.998264
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:52:03.998264
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:54:07.587999
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:54:07.587999
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:56:11.557174
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:56:11.557174
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 17:58:16.414874
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 17:58:16.414874
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 18:00:20.043013
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 18:00:20.043013
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 18:02:24.512767
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 18:02:24.512767
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 18:04:29.247296
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 18:04:29.247296
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 18:06:31.674266
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 18:06:31.674266
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 18:08:35.784630
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 18:08:35.784630
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 18:10:41.350392
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 18:10:41.350392
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 18:12:43.048615
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 18:12:43.048615
0,550668,Vadilal Sarabhai General Hos,Ellisbridge Ahmedabad,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:00:00,Free,"[{'session_id': '75eab0b2-507f-4188-aebc-ed4e0ef5341e', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']}]",,2021-05-08 18:14:45.911022
1,656868,APOLLO HOSPITALS CITY CENTRE,1 TULSIBAG SOCIETY OPP DR HOUSE NR PARIMAL GARDEN ELLISBRIDGE,Gujarat,Ahmedabad Corporation,West Zone,380006,23,72,09:00:00,17:30:00,Paid,"[{'session_id': 'ae08a378-2521-48b8-8472-806273aea823', 'date': '10-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:30PM']}]","[{'vaccine': 'COVISHIELD', 'fee': '850'}]",2021-05-08 18:14:45.911022
